cue,target,fsg,bsg,msg,qcon,tcon,qfr,tfr,jcn,lsa
veteran,old,0.095,0,0.0011,NULL,3.41,27,660,19.083969,0.161971
veteran,soldier,0.041,0,0.0041,NULL,5.68,27,39,6.919745,0.223271
veteran,war,0.446,0,0.0146,NULL,4.73,27,464,19.206023,0.157866
vice,bad,0.027,0,0.0161,4.09,3,41,142,12.706803,0.045965
vice,evil,0.014,0,0,4.09,2.28,41,72,3.446458,0.061568
vice,grip,0.115,0.014,0,4.09,4.92,41,20,10.070493,0.028256
vice,habit,0.088,0,0.0003,4.09,3.45,41,23,9.012906,0.024619
vice,police,0.088,0,0.031,4.09,6.69,41,155,16.300981,0.068747
vice,president,0.101,0,0,4.09,5.4,41,382,9.8495,0.796941
vice,second,0.014,0,0,4.09,3.61,41,373,9.74355,0.095162
vice,smoking,0.02,0,0.0109,4.09,NULL,41,8,18.379312,-0.007021
vice,squad,0.122,0,0,4.09,5.22,41,18,15.244832,-0.003541
victim,abuse,0.03,0,0.0038,5.49,2.17,27,1,18.151126,0.239448
victim,bad,0.015,0,0.019,5.49,3,27,142,17.140898,0.176519
victim,blood,0.015,0,0.0027,5.49,6.55,27,121,13.152011,0.144562
victim,crime,0.091,0,0.025,5.49,3.81,27,34,16.369291,0.363558
victim,criminal,0.015,0,0.0097,5.49,4.92,27,24,11.42348,0.338301
victim,death,0.053,0,0.0227,5.49,3.86,27,277,16.493757,0.347765
victim,hurt,0.023,0,0.0303,5.49,3.66,27,37,16.897315,0.286914
victim,innocent,0.053,0.029,0,5.49,NULL,27,1,13.28992,0.348308
victim,jail,0.015,0,0.013,5.49,5.84,27,21,17.250302,0.262562
victim,killer,0.03,0,0.006,5.49,NULL,27,21,12.519405,0.305803
victim,murder,0.083,0,0.0165,5.49,4.68,27,75,17.309423,0.410266
victim,murderer,0.03,0,0.005,5.49,NULL,27,19,12.76699,0.379959
victim,pain,0.038,0,0.0127,5.49,4.22,27,88,13.39513,0.336713
victim,rape,0.182,0.055,0.0029,5.49,4.68,27,5,16.4856,0.424231
victim,society,0.015,0,0,5.49,3.9,27,237,16.701461,0.087553
victor,champion,0.02,0.028,0.0151,3.23,NULL,23,23,10.949904,0.193913
victor,guy,0.014,0,0,3.23,6.38,23,51,14.080937,0.108177
victor,loser,0.068,0,0.3024,3.23,NULL,23,1,13.674466,0.076382
victor,man,0.027,0,0.0026,3.23,6.14,23,1207,10.234472,0.126203
victor,name,0.068,0,0,3.23,3.96,23,294,12.231967,0.150529
victor,success,0.014,0,0.0146,3.23,2.88,23,93,13.01863,0.050376
victor,victory,0.014,0,0.0093,3.23,2.93,23,61,18.005366,0.213361
victor,war,0.014,0,0.0003,3.23,4.73,23,464,17.642285,0.131315
victor,win,0.115,0,0.0109,3.23,2.88,23,55,19.524767,0.285317
victor,winner,0.503,0,0.0441,3.23,4.08,23,8,0,0.194262
victory,battle,0.014,0.014,0.0032,2.93,5.16,61,87,16.162922,0.741977
victory,champion,0.034,0,0.0012,2.93,NULL,61,23,16.988023,0.324112
victory,conquest,0.014,0.055,0,2.93,3.11,61,9,18.723436,0.384151
victory,defeat,0.192,0.039,0.0011,2.93,3.54,61,31,6.096297,0.713654
victory,football,0.014,0,0.0027,2.93,5.75,61,36,19.740608,0.130774
victory,soccer,0.021,0,0.0002,2.93,5.05,61,3,21.953897,0.056307
victory,triumph,0.014,0.19,0.0002,2.93,3.41,61,22,0,0.36929
victory,war,0.021,0,0.011,2.93,4.73,61,464,16.923337,0.647095
victory,win,0.377,0.02,0.0561,2.93,2.88,61,55,1.859794,0.518026
victory,winner,0.041,0.014,0.0152,2.93,4.08,61,8,17.606254,0.255588
video,camera,0.126,0,0.0015,NULL,6.23,2,36,13.819026,0.209815
video,film,0.013,0.014,0.0712,NULL,5.91,2,96,5.381755,0.1886
video,game,0.06,0,0.0036,NULL,4.72,2,123,12.648141,0.253147
video,movie,0.258,0.01,0.0106,NULL,5.85,2,29,12.482524,0.23111
video,music,0.033,0,0.013,NULL,5.15,2,216,10.66189,0.034068
video,player,0.033,0,0.0028,NULL,NULL,2,51,13.710274,0.17193
video,rent,0.013,0,0,NULL,4.29,2,21,16.633953,0.098131
video,show,0.02,0,0.0309,NULL,3.93,2,287,5.235821,0.049188
video,store,0.013,0,0,NULL,5.44,2,74,8.116027,0.09516
video,tape,0.079,0,0.0002,NULL,5.62,2,35,14.088079,0.354199
video,television,0.079,0.021,0.0114,NULL,6.4,2,50,0,0.284535
video,watch,0.013,0,0.0121,NULL,4.63,2,81,12.909556,0.135226
view,blind,0.014,0,0.0141,3.75,4.39,186,47,10.591425,0.048316
view,eye,0.014,0,0.0599,3.75,6.28,186,122,9.775649,0.166543
view,landscape,0.021,0,0.0018,3.75,NULL,186,20,4.538132,0.150482
view,look,0.137,0,0.0312,3.75,3.74,186,399,1.269459,0.145058
view,mountain,0.027,0,0.0003,3.75,6.25,186,33,16.107469,0.056927
view,nice,0.014,0,0,3.75,2.75,186,75,13.78968,0.068132
view,opinion,0.055,0.046,0,3.75,2.29,186,96,0,0.283399
view,point,0.034,0.012,0,3.75,4.54,186,395,6.219486,0.483221
view,rear,0.021,0,0,3.75,3.98,186,51,8.46439,0.18202
view,room,0.027,0,0,3.75,5.37,186,383,9.167583,0.060979
view,scene,0.055,0.071,0,3.75,4.05,186,106,0,0.208241
view,see,0.11,0.044,0.1334,3.75,3.44,186,772,0,0.22269
view,sight,0.096,0,0.0052,3.75,3.84,186,86,0,0.233174
view,television,0.041,0,0,3.75,6.4,186,50,13.995018,0.077714
view,window,0.048,0.026,0.0006,3.75,6.27,186,119,12.693416,0.12623
viking,boat,0.039,0,0.1213,NULL,6.33,3,72,20.019218,0.090611
viking,football,0.039,0,0.0025,NULL,5.75,3,36,22.708177,0.033339
viking,helmet,0.02,0,0,NULL,5.98,3,1,23.904573,0.143623
viking,king,0.013,0,0.0008,NULL,5.54,3,88,16.698951,0.095458
viking,old,0.013,0,0,NULL,3.41,3,660,22.028373,0.061658
viking,pirate,0.033,0,0,NULL,NULL,3,4,17.909272,0.160673
viking,princess,0.026,0,0,NULL,5.56,3,10,20.264656,0.075074
viking,sailor,0.02,0,0.0004,NULL,6.13,3,5,16.268363,0.365872
viking,ship,0.204,0,0.0166,NULL,6.25,3,83,19.686202,0.295893
viking,soldier,0.02,0,0.005,NULL,5.68,3,39,16.915322,0.021845
viking,warrior,0.026,0,0.0007,NULL,5.13,3,5,18.796286,0.106177
village,apartment,0.02,0,0.0056,6.69,5.77,72,81,17.619283,0.011405
village,city,0.02,0,0.1566,6.69,5.41,72,393,6.705829,0.092174
village,community,0.02,0.019,0,6.69,NULL,72,231,1.665687,0.065722
village,home,0.027,0,0.0717,6.69,6.25,72,547,10.111326,0.14086
village,house,0.102,0,0.0265,6.69,6.21,72,591,8.38891,0.193504
village,hut,0.048,0.023,0.0012,6.69,5.85,72,13,20.098887,0.511516
village,indian,0.014,0,0.0011,6.69,6.18,72,52,17.012879,0.166835
village,inn,0.02,0,0,6.69,6.8,72,9,19.714922,0.29845
village,mountain,0.014,0,0,6.69,6.25,72,33,18.537399,0.090562
village,people,0.061,0,0.0087,6.69,5.51,72,847,8.463889,0.186636
village,small,0.048,0,0.0186,6.69,3.98,72,542,16.965255,0.261987
village,square,0.041,0,0,6.69,5.15,72,143,8.166665,0.105138
village,town,0.293,0.051,0.0083,6.69,5.52,72,212,7.685982,0.191559
villain,bad,0.321,0,0.0264,NULL,3,7,142,17.899014,0.118168
villain,black,0.029,0,0.0011,NULL,4.66,7,203,12.11343,0.056455
villain,criminal,0.064,0,0.0018,NULL,4.92,7,24,12.181603,0.041707
villain,evil,0.15,0,0.0018,NULL,2.28,7,72,16.033092,0.12766
villain,hero,0.136,0.062,0,NULL,4.22,7,52,7.996354,0.279637
villain,joker,0.014,0,0,NULL,NULL,7,1,6.853634,0.079142
villain,mean,0.057,0,0.0039,NULL,3.09,7,199,18.194058,0.09207
villain,movie,0.014,0,0,NULL,5.85,7,29,17.7195,0.213721
villain,robber,0.064,0,0.0017,NULL,6.25,7,2,16.847213,0.091625
villain,vampire,0.014,0,0,NULL,5.12,7,1,24.099289,0.020977
vine,branch,0.013,0,0.0003,5.93,6.06,4,33,15.815027,0.189142
vine,climb,0.013,0,0.0007,5.93,3.67,4,12,15.996929,0.287437
vine,grape,0.605,0.219,0.0064,5.93,5.85,4,3,2.279239,0.160585
vine,green,0.013,0,0.032,5.93,5.46,4,116,13.984645,0.129656
vine,ivy,0.02,0.041,0,5.93,5.54,4,9,2.898273,0.218276
vine,jungle,0.02,0.074,0.0046,5.93,6.28,4,20,18.10643,0.257128
vine,leaf,0.013,0,0.0022,5.93,5.89,4,12,15.934224,0.374648
vine,plant,0.034,0,0.0033,5.93,5.98,4,125,3.601294,0.36508
vine,rope,0.013,0,0,5.93,6.36,4,15,17.150894,0.221182
vine,tarzan,0.02,0,0.0007,5.93,NULL,4,4,17.308824,0.212036
vine,wine,0.114,0,0.0623,5.93,6.4,4,72,16.54506,0.078001
vine,yard,0.02,0,0,5.93,5.23,4,35,16.417396,0.142326
vinegar,acid,0.027,0,0.0007,6.22,NULL,9,13,2.44999,0.710556
vinegar,bitter,0.048,0,0.0135,6.22,4.05,9,53,14.401751,0.288642
vinegar,dressing,0.021,0,0.0053,6.22,NULL,9,22,5.659181,0.093723
vinegar,oil,0.363,0.014,0,6.22,5.6,9,93,13.395488,0.06673
vinegar,salad,0.027,0,0.009,6.22,6.83,9,9,15.435195,0.273176
vinegar,salt,0.068,0,0.0021,6.22,5.69,9,46,6.544674,0.21799
vinegar,smell,0.055,0,0,6.22,4.4,9,34,19.865708,0.273931
vinegar,sour,0.103,0,0.0126,6.22,4.54,9,3,16.338267,0.661051
vinegar,water,0.055,0,0.0043,6.22,6.27,9,442,12.164414,0.195914
vinegar,wine,0.055,0.011,0,6.22,6.4,9,72,12.466963,0.204253
viola,cello,0.02,0.013,0.0236,NULL,NULL,11,0,6.376738,0.43359
viola,flower,0.059,0,0.0044,NULL,5.62,11,23,7.34851,-0.028478
viola,girl,0.013,0,0,NULL,6.83,11,220,13.624164,0.026772
viola,guitar,0.013,0,0.0553,NULL,6.73,11,19,4.714157,0.186024
viola,here,0.02,0,0,NULL,2.81,11,750,17.418265,0.168604
viola,instrument,0.131,0,0.0254,NULL,6.25,11,47,4.177807,0.187327
viola,music,0.039,0,0.1554,NULL,5.15,11,216,12.628814,0.303838
viola,name,0.013,0,0,NULL,3.96,11,294,13.999328,0.150583
viola,orchestra,0.013,0,0.0061,NULL,5.79,11,60,16.461447,0.316847
viola,play,0.013,0,0.0268,NULL,4.22,11,200,17.418568,0.08634
viola,sound,0.013,0,0.0025,NULL,5.28,11,204,17.782204,0.093918
viola,violet,0.02,0,0,NULL,5.12,11,7,0.785929,-0.027086
viola,violin,0.333,0.026,0.0092,NULL,6.13,11,11,2.910988,0.334728
violation,arrest,0.013,0,0.0008,2.92,NULL,17,19,15.696369,0.447639
violation,bad,0.013,0,0.0088,2.92,3,17,142,19.065413,0.023221
violation,cop,0.027,0,0.0181,2.92,6.36,17,15,20.859408,0.146387
violation,crime,0.033,0,0.0126,2.92,3.81,17,34,3.111407,0.486786
violation,fine,0.013,0,0,2.92,3.2,17,161,20.166169,0.102583
violation,jail,0.013,0,0.012,2.92,5.84,17,21,21.832154,0.377155
violation,law,0.153,0,0.01,2.92,3.36,17,299,12.976228,0.456269
violation,mistake,0.013,0,0.0005,2.92,2.7,17,34,13.747405,0.081174
violation,offense,0.033,0,0,2.92,2.63,17,8,0,0.544901
violation,parking,0.02,0,0.0032,2.92,NULL,17,31,17.175933,0.009541
violation,police,0.047,0,0.0408,2.92,6.69,17,155,19.227072,0.27281
violation,rape,0.047,0.028,0.0007,2.92,4.68,17,5,0,0.31513
violation,rule,0.013,0,0.0047,2.92,2.79,17,73,13.417776,0.135414
violation,ticket,0.227,0,0.0035,2.92,7,17,16,20.225719,0.099344
violation,traffic,0.067,0.02,0,2.92,5.83,17,68,15.258091,0.09869
violation,trouble,0.013,0,0.0005,2.92,2.25,17,134,13.232239,0.097436
violation,wrong,0.033,0,0.0069,2.92,2.6,17,129,7.500413,0.065162
violence,blood,0.046,0,0.0026,3.15,6.55,46,121,11.149639,0.028997
violence,crime,0.078,0,0.0054,3.15,3.81,46,34,11.359635,0.451488
violence,danger,0.02,0,0,3.15,3.68,46,70,12.280788,0.20942
violence,death,0.052,0,0.0187,3.15,3.86,46,277,10.365595,0.227929
violence,destruction,0.026,0,0.0002,3.15,3.61,46,38,10.549859,0.254593
violence,evil,0.013,0,0.0009,3.15,2.28,46,72,12.894574,0.248824
violence,fear,0.013,0,0.0023,3.15,3.22,46,127,17.335529,0.306417
violence,fight,0.072,0,0.011,3.15,4.16,46,98,12.168411,0.245051
violence,gang,0.039,0,0.0006,3.15,5.55,46,22,18.44576,0.229887
violence,gun,0.105,0,0.0059,3.15,6.08,46,118,11.083157,0.18317
violence,hurt,0.02,0,0.0084,3.15,3.66,46,37,10.932188,0.113265
violence,kill,0.039,0,0.0347,3.15,3.77,46,63,9.025678,0.18429
violence,murder,0.033,0,0.0146,3.15,4.68,46,75,9.934038,0.563065
violence,peace,0.039,0,0.0126,3.15,2.98,46,198,12.91289,0.248017
violence,police,0.02,0,0.0004,3.15,6.69,46,155,17.362317,0.4609
violence,rage,0.02,0,0,3.15,3.23,46,16,1.363989,0.237097
violence,rape,0.033,0,0.0038,3.15,4.68,46,5,4.244086,0.365958
violence,riot,0.013,0,0.0088,3.15,4.31,46,7,3.585155,0.604489
violence,television,0.02,0,0,3.15,6.4,46,50,18.832037,0.2127
violence,war,0.039,0,0.0254,3.15,4.73,46,464,12.048483,0.189819
violet,blue,0.042,0,0.0697,5.12,4.49,7,143,6.427148,0.481431
violet,color,0.056,0,0.0917,5.12,4.45,7,141,5.130942,0.597733
violet,flower,0.222,0,0.0352,5.12,5.62,7,23,8.134446,0.066446
violet,purple,0.403,0.052,0.0086,5.12,4.27,7,13,0.826679,0.394837
violet,red,0.062,0,0.0511,5.12,4.97,7,197,5.999592,0.504389
violet,rose,0.097,0,0.0614,5.12,5.86,7,86,7.195228,0.062401
violin,bass,0.013,0.027,0.0028,6.13,5.43,11,16,7.743894,0.379423
violin,bow,0.026,0,0,6.13,5.78,11,15,14.931836,0.193601
violin,cello,0.071,0.235,0.0007,6.13,NULL,11,0,6.206824,0.335675
violin,fiddle,0.051,0.279,0,6.13,5.8,11,2,0,0.298646
violin,guitar,0.103,0,0.0275,6.13,6.73,11,19,4.544257,0.786233
violin,instrument,0.064,0.02,0.0241,6.13,6.25,11,47,4.007904,0.514747
violin,music,0.372,0,0.0542,6.13,5.15,11,216,12.458886,0.625349
violin,orchestra,0.013,0.144,0.0065,6.13,5.79,11,60,21.826913,0.620305
violin,piano,0.019,0,0.0261,6.13,6.26,11,38,3.263314,0.75256
violin,play,0.064,0,0.0159,6.13,4.22,11,200,18.322401,0.354008
violin,string,0.103,0.024,0.0289,6.13,5.4,11,19,1.370546,0.556924
violin,viola,0.026,0.333,0.0016,6.13,NULL,11,11,2.910988,0.334728
virgin,angel,0.013,0,0,NULL,3.41,35,18,17.343647,0.118478
virgin,child,0.02,0,0.0037,NULL,5.72,35,213,13.979953,0.071198
virgin,first,0.013,0,0,NULL,3.07,35,1360,16.831333,0.108578
virgin,girl,0.065,0,0.008,NULL,6.83,35,220,14.615609,0.118898
virgin,innocent,0.046,0.029,0.0083,NULL,NULL,35,1,2.302588,0.084782
virgin,mary,0.085,0.164,0,NULL,NULL,35,88,16.813505,0.119241
virgin,me,0.026,0,0,NULL,5,35,1181,13.713283,0.06509
virgin,religion,0.013,0,0,NULL,3.71,35,119,20.0012,0.200988
virgin,sex,0.105,0,0,NULL,5.33,35,84,19.019723,0.137567
virgin,white,0.065,0,0.017,NULL,4.68,35,365,15.551858,0.034782
virgin,woman,0.013,0,0.004,NULL,5.68,35,224,13.226289,0.137092
virgin,young,0.026,0,0.0037,NULL,3.14,35,385,15.344484,0.11589
virtue,action,0.01,0,0,1.46,3,30,291,9.797678,0.127695
virtue,belief,0.031,0,0,1.46,1.55,30,64,12.561236,0.523576
virtue,characteristic,0.015,0,0.0001,1.46,NULL,30,68,6.579683,0.220287
virtue,clean,0.015,0,0.0014,1.46,3.82,30,70,17.653809,0.03442
virtue,gift,0.015,0,0,1.46,5.28,30,33,14.877853,0.187942
virtue,goodness,0.164,0,0,1.46,NULL,30,16,0.50741,0.189724
virtue,honesty,0.021,0.027,0.0004,1.46,2.69,30,10,4.914585,0.323513
virtue,honor,0.026,0,0.0013,1.46,1.75,30,66,0.378279,0.24359
virtue,innocence,0.015,0.02,0,1.46,2.17,30,28,10.357113,0.253683
virtue,intelligence,0.01,0,0,1.46,2.36,30,48,12.710195,0.131491
virtue,love,0.01,0,0.0005,1.46,3.51,30,232,13.591388,0.189373
virtue,morals,0.056,0,0.0045,1.46,1.39,30,7,15.718081,0.449476
virtue,patience,0.108,0.198,0,1.46,2.44,30,22,12.41912,0.224678
virtue,quality,0.01,0,0.0008,1.46,2.13,30,114,3.222553,0.104156
virtue,strength,0.021,0,0,1.46,2.9,30,136,8.30282,0.149266
virtue,truth,0.056,0,0.0109,1.46,2.72,30,126,8.41595,0.450523
virtue,value,0.072,0,0.0007,1.46,2.15,30,200,3.756122,0.160019
virtue,vice,0.015,0,0,1.46,4.09,30,41,11.577692,0.125804
virtue,virgin,0.026,0,0.0015,1.46,NULL,30,35,19.354714,0.082008
virus,bacteria,0.013,0.028,0.0046,5.13,6.38,13,8,4.943691,0.621351
virus,bug,0.013,0,0.0022,5.13,6.4,13,4,6.014133,0.035317
virus,cold,0.192,0,0.0554,5.13,4.67,13,171,18.349634,0.140628
virus,disease,0.106,0.014,0.015,5.13,5.63,13,53,18.297592,0.631942
virus,doctor,0.013,0,0.0111,5.13,5.75,13,100,13.078905,0.053684
virus,fever,0.02,0,0.0109,5.13,4.37,13,19,23.145469,0.469821
virus,flu,0.126,0.049,0.0167,5.13,4.8,13,8,22.659808,0.608515
virus,germ,0.026,0.087,0.0015,5.13,4.79,13,3,6.014133,0.405715
virus,ill,0.033,0,0.1247,5.13,3.49,13,39,19.575601,0.137293
virus,illness,0.026,0,0.0179,5.13,4.05,13,20,18.009257,0.094292
virus,infection,0.013,0.034,0.0012,5.13,5.08,13,8,20.782244,0.6051
virus,sick,0.351,0,0.169,5.13,3.89,13,51,21.34335,0.11428
vision,bad,0.027,0,0.0172,4.27,3,56,142,17.092848,0.063396
vision,blind,0.038,0.016,0.0273,4.27,4.39,56,47,17.872782,0.490639
vision,blur,0.016,0.146,0,4.27,NULL,56,3,15.577295,0.232366
vision,eye,0.228,0,0.1012,4.27,6.28,56,122,7.135976,0.56581
vision,glasses,0.022,0.02,0.0213,4.27,6.02,56,29,19.497738,0.225541
vision,good,0.022,0,0.0203,4.27,2.53,56,807,15.456189,0.144998
vision,hearing,0.016,0,0.0044,4.27,3.57,56,76,2.564181,0.310644
vision,quest,0.12,0.013,0,4.27,2.76,56,16,12.511886,0.178768
vision,see,0.141,0.044,0.1703,4.27,3.44,56,772,16.632847,0.27966
vision,sight,0.234,0.064,0.0281,4.27,3.84,56,86,0,0.498075
visit,doctor,0.014,0,0.0009,3.45,5.75,109,100,10.867203,0.156557
visit,family,0.054,0,0.0115,3.45,5.85,109,331,9.335848,0.213059
visit,friend,0.143,0,0.0139,3.45,4.4,109,133,15.570503,0.319535
visit,grandma,0.02,0,0.0018,3.45,NULL,109,13,18.916823,0.412548
visit,hello,0.027,0,0.0002,3.45,NULL,109,10,19.742167,0.270319
visit,home,0.02,0,0.0073,3.45,6.25,109,547,10.018133,0.336056
visit,hospital,0.014,0,0.0002,3.45,6.8,109,110,12.40064,0.153685
visit,leave,0.054,0,0.0002,3.45,3.1,109,205,10.202104,0.264433
visit,meet,0.014,0,0,3.45,3.37,109,148,0.244878,0.269649
visit,relative,0.068,0,0.0014,3.45,5.18,109,46,14.042577,0.101899
visit,see,0.177,0,0.0006,3.45,3.44,109,772,0,0.348616
visit,talk,0.014,0,0,3.45,4.18,109,154,2.672489,0.28421
visit,trip,0.054,0,0.0256,3.45,4.39,109,81,0.533294,0.465517
visit,vacation,0.061,0,0.016,3.45,4.1,109,47,13.691503,0.44403
visitor,company,0.034,0,0.0117,5.58,4.63,13,290,0.33431,0.156994
visitor,friend,0.189,0,0.0873,5.58,4.4,13,133,10.766001,0.236209
visitor,guest,0.365,0.164,0.0025,5.58,5.15,13,39,1.621692,0.380004
visitor,home,0.027,0,0.0139,5.58,6.25,13,547,13.092947,0.180147
visitor,hospital,0.041,0,0.0057,5.58,6.8,13,110,15.139129,0.154359
visitor,pass,0.027,0,0,5.58,2.81,13,89,16.768114,0.136107
visitor,patient,0.034,0,0.0006,5.58,5.11,13,86,13.103927,0.113872
visitor,relative,0.061,0,0.0192,5.58,5.18,13,46,9.238131,0.051991
visitor,stranger,0.041,0,0.0008,5.58,5.55,13,40,3.813374,0.456392
visitor,tourist,0.027,0.066,0,5.58,5.29,13,16,5.465855,0.233833
visitor,welcome,0.02,0,0,5.58,NULL,13,50,19.145718,0.397947
vitamin,a,0.068,0,0,NULL,NULL,5,9999,0.027561,0.092137
vitamin,energy,0.014,0,0,NULL,3.44,5,100,11.202348,0.049174
vitamin,good,0.014,0,0.0155,NULL,2.53,5,807,11.128422,0.087724
vitamin,help,0.014,0,0,NULL,2.82,5,311,10.081865,0.049466
vitamin,mineral,0.062,0.034,0,NULL,NULL,5,12,8.438676,0.323692
vitamin,pill,0.13,0.014,0.0004,NULL,5.88,5,15,14.038437,0.109625
vitamin,protein,0.021,0.127,0,NULL,NULL,5,21,8.178889,0.451961
vocabulary,book,0.013,0,0.0479,NULL,6.09,13,193,4.376463,0.104051
vocabulary,dictionary,0.08,0.021,0.0279,NULL,6.29,13,57,2.119771,0.516641
vocabulary,english,0.073,0,0.0051,NULL,NULL,13,195,15.639907,0.360507
vocabulary,intelligence,0.02,0,0,NULL,2.36,13,48,9.804114,0.169779
vocabulary,language,0.027,0,0.0279,NULL,4,13,109,10.890518,0.682219
vocabulary,large,0.02,0,0.0047,NULL,3.14,13,361,20.591385,0.074341
vocabulary,school,0.013,0,0.0016,NULL,5.25,13,492,14.474294,0.108164
vocabulary,small,0.027,0,0.0121,NULL,3.98,13,542,18.787457,0.065734
vocabulary,speech,0.013,0,0.0154,NULL,4.87,13,61,10.890518,0.397997
vocabulary,test,0.013,0,0,NULL,5.08,13,119,14.876746,0.073939
vocabulary,words,0.507,0.034,0.0429,NULL,NULL,13,274,20.406914,0.737342
vodka,alcohol,0.117,0.014,0.0502,5.72,6.87,0,13,7.618757,0.858428
vodka,beer,0.014,0.011,0.0739,5.72,5.83,0,34,10.583579,0.878092
vodka,bottle,0.021,0,0.0003,5.72,6.94,0,76,23.476383,0.29329
vodka,drink,0.186,0.016,0.0578,5.72,4.95,0,82,7.95507,0.810664
vodka,drunk,0.124,0,0.0381,5.72,4.65,0,37,20.543583,0.779297
vodka,gin,0.076,0.062,0.0123,5.72,6.35,0,23,8.338406,0.389257
vodka,ice,0.014,0,0,5.72,6.51,0,45,17.694731,0.015612
vodka,liquor,0.069,0.049,0.0229,5.72,6.26,0,43,6.327952,0.843648
vodka,rum,0.034,0.105,0.012,5.72,5.96,0,3,10.170974,0.535719
vodka,russia,0.028,0,0,5.72,NULL,0,72,23.669199,0.013712
vodka,tonic,0.034,0.041,0.0224,5.72,NULL,0,1,12.614317,0.29733
vodka,whiskey,0.014,0,0.0028,5.72,6,0,17,7.213446,0.872354
voice,alto,0.014,0.034,0,5.03,NULL,226,4,4.14137,0.268932
voice,box,0.014,0,0,5.03,5.91,226,70,11.338511,0.094691
voice,mouth,0.027,0,0.0032,5.03,5.47,226,103,1.378787,0.209587
voice,noise,0.014,0,0.0984,5.03,5.29,226,37,3.268198,0.34205
voice,sing,0.182,0.05,0.0086,5.03,4.12,226,34,15.69169,0.261654
voice,song,0.02,0,0.0832,5.03,5.04,226,70,5.287844,0.260131
voice,sound,0.115,0,0.0074,5.03,5.28,226,204,0,0.339503
voice,speak,0.047,0.022,0.0117,5.03,4.15,226,110,13.681949,0.438701
voice,speech,0.02,0,0.0015,5.03,4.87,226,61,10.252099,0.180614
voice,talk,0.054,0,0.0405,5.03,4.18,226,154,6.042625,0.408398
voice,throat,0.02,0.039,0,5.03,5.57,226,51,13.265238,0.336665
voice,tone,0.014,0.138,0,5.03,NULL,226,78,4.93262,0.554035
voice,yell,0.014,0,0.0014,5.03,4.29,226,9,12.269638,0.3019
void,avoid,0.013,0,0,NULL,2.68,10,58,0,0.149517
void,bad,0.033,0,0.0011,NULL,3,10,142,13.717421,0.055
void,black,0.02,0,0.0001,NULL,4.66,10,203,14.027606,0.109358
void,check,0.1,0,0.0005,NULL,4.38,10,88,13.387777,0.400098
void,clear,0.013,0,0,NULL,3.51,10,219,4.720633,0.204271
void,destroy,0.013,0,0,NULL,3.63,10,48,15.757213,0.14334
void,empty,0.093,0.02,0.0059,NULL,3.65,10,64,0,0.129744
void,end,0.013,0,0.0003,NULL,3.16,10,410,11.23179,0.073953
void,forget,0.02,0,0,NULL,2.53,10,54,16.905599,0.121218
void,money,0.02,0,0.0314,NULL,5.77,10,265,17.069798,0.035143
void,nothing,0.04,0,0.003,NULL,1.88,10,412,17.239299,0.218634
void,register,0.013,0,0,NULL,NULL,10,26,15.187182,0.279724
void,space,0.013,0,0.0009,NULL,3.59,10,184,4.974184,0.126903
void,stop,0.013,0,0.0009,NULL,2.93,10,120,12.592872,0.098619
void,wrong,0.027,0,0.001,NULL,2.6,10,129,15.038951,0.127649
volcano,ash,0.036,0.013,0,6.83,5.33,2,11,20.516187,0.872223
volcano,fire,0.036,0,0.0091,6.83,6.13,2,187,17.883009,0.108856
volcano,hawaii,0.022,0.04,0.003,6.83,NULL,2,16,17.402805,0.349722
volcano,island,0.014,0,0.0053,6.83,6.4,2,167,16.232449,0.234203
volcano,lava,0.18,0.388,0.0137,6.83,NULL,2,1,23.72029,0.962229
volcano,mountain,0.022,0,0,6.83,6.25,2,33,1.856297,0.347657
volleyball,ball,0.013,0,0.0319,6.48,6.08,1,110,5.113991,0.4828
volleyball,basketball,0.059,0,0.0173,6.48,5.88,1,9,5.241255,0.622731
volleyball,beach,0.118,0,0.0339,6.48,6.08,1,61,21.937041,0.060788
volleyball,football,0.039,0,0.0595,6.48,5.75,1,36,7.565384,0.535562
volleyball,fun,0.02,0,0.0188,6.48,2.45,1,44,13.256973,0.280083
volleyball,game,0.072,0,0.0275,6.48,4.72,1,123,7.088679,0.646373
volleyball,net,0.19,0.089,0.0017,6.48,5.46,1,34,11.959005,0.184936
volleyball,olympics,0.013,0,0,6.48,NULL,1,2,27.335101,0.2952
volleyball,play,0.013,0,0.0213,6.48,4.22,1,200,10.372368,0.536991
volleyball,player,0.026,0,0.0045,6.48,NULL,1,51,17.874379,0.66343
volleyball,sand,0.046,0,0.0465,6.48,6.25,1,28,22.552491,0.043726
volleyball,soccer,0.02,0,0.0117,6.48,5.05,1,3,10.337199,0.657219
volleyball,spike,0.026,0.054,0,6.48,5.55,1,2,15.906343,-0.043552
volleyball,sport,0.144,0,0.0157,6.48,4.18,1,17,6.708078,0.522963
volleyball,team,0.026,0,0.0051,6.48,4.81,1,83,21.626298,0.529464
volleyball,tennis,0.013,0,0.0223,6.48,5.54,1,15,4.418054,0.609154
volt,amp,0.049,0.033,0.0007,4.71,3.19,1,1,6.05206,0.718737
volt,battery,0.035,0,0.0029,4.71,NULL,1,18,20.861148,0.800408
volt,charge,0.021,0,0.003,4.71,3.5,1,122,15.728464,0.185299
volt,current,0.014,0,0.02,4.71,NULL,1,104,19.233728,0.6735
