TargetWord,Prime,Length,SubFreq,LogSubFreq,LogHAL,OrthoN,FreqGreater,BGSum,BGMean,POS,ELP LDT RT,ELP LDT Z,ELP LDT Acc,Relation1,Relation2,FAS,BAS,CueFanOut,LSA,LDT 200ms RT,LDT 200ms Z,LDT 200ms Acc,LDT 1200ms RT,LDT 1200ms Z,LDT 1200ms Acc,LDT 200ms RT Priming,LDT 200ms Z Priming,LDT 200ms Acc Priming,LDT 1200ms RT Priming,LDT 1200ms Z Priming,LDT 1200ms Acc Priming
middle,CORE,4,9.82,2.7,9.89,23,5,9769,3256.33,NN|JJ|VB,628.78,-0.57,0.97,unclassified,,0.108,0,11,0.12,679.53125,-0.0400363300168487,1,666.322580645161,0.177225134248958,0.967741935483871,-41.03125,-0.334701482717971,-0.03125,91.2068311195445,0.166995369978076,0.032258064516129
mile,YARD,4,25.06,3.11,8.91,6,3,3707,1235.67,NN,623.47,-0.58,1,category,,0.024,0.094,15,0.33,595.6875,-0.421867384705353,0.96875,676.96875,-0.274538375044021,1,144.875,0.386480016330616,0.03125,11.71875,0.473907559487278,0
milk,CREAM,5,48.71,3.4,9.2,2,1,8098,2024.5,NN|VB,557,-0.73,0.94,supraordinate,,0.115,0.024,14,0.52,628.90625,-0.0876032461679793,1,613.096774193548,-0.183487169828367,1,-66.40625,-0.419774294800396,0,129.809475806452,0.0565177037061748,0
mind,CREATIVE,8,10.75,2.74,9.86,0,,18885,2697.86,JJ,581.18,-0.68,1,fpa,,0.027,0,18,0.26,638.65625,-0.3487671647564,1,683.205882352941,-0.135527993261946,0.970588235294118,11.5,0.105149104971049,0,-96.6897533206832,-0.177481196926827,-0.00284629981024664
mine,BELONG,6,44.37,3.35,9.6,0,,12586,2517.2,VB|JJ,599.03,-0.63,0.94,unclassified,,0.083,0,18,0.18,613.46875,-0.0663614869258571,1,689.34375,-0.118775221591838,1,44.470643939394,0.0605771081439403,0,16.6875,-0.0973254115011556,-0.03125
minimum,WAGE,4,3.12,2.2,9.22,10,3,2659,886.33,NN|VB,647.77,-0.5,0.97,bpa,,0.057,0.107,10,0.55,821.21875,0.694536480794586,0.90625,861.3125,0.601118953654448,0.90625,35.1360887096774,0.144196291667944,-0.00302419354838712,-43,0.332406897009992,0
minor,ASIA,4,5.29,2.43,9.54,1,0,4270,1423.33,NN,563.41,-0.8,0.97,fpa,,0.033,0,19,0.35,654.40625,0.0251567355609021,0.90625,685.212121212121,0.0130783905749223,0.96969696969697,88.4969758064516,0.0494703980360127,-0.0675403225806451,12.4848484848485,0.102890464264967,-0.0303030303030303
minus,NEGATIVE,8,25.65,3.12,10.1,0,,15055,2150.71,JJ|NN,668.35,-0.46,1,synonym,,0.021,0.047,10,0.37,762.709677419355,0.463542420805317,0.935483870967742,787.90625,0.246297138637347,0.9375,-80.0430107526882,-0.159334641634431,0.00391006842619757,10.609879032258,0.218305124831173,-0.0665322580645161
minute,SECOND,6,284.57,4.16,11.92,0,,12174,2434.8,JJ|NN|RB|VB,553.58,-0.86,0.94,category,,0.152,0.381,10,0.33,623.333333333333,-0.194818356752819,1,673.3125,-0.049989757558821,1,29.0104166666666,-0.0188655725276046,0,36.78125,-0.181389965455682,0
mirror,IMAGE,5,22.63,3.06,11.06,0,,4576,1144,NN|VB,629.38,-0.55,0.94,bpa,,0.142,0.224,16,0.64,588.84375,-0.407792014589614,0.96875,670.875,-0.104364846983087,1,102.15625,0.217989229683131,0.03125,-0.420454545454504,0.109774172312283,0
mist,HAZE,4,1.51,1.89,6.84,11,6,1753,584.33,NN,569,-0.66,0.97,unclassified,,0.094,0.045,13,0.58,709.71875,0.342880736136784,0.9375,640.483870967742,0.0407175582786409,0.806451612903226,0.636088709677438,0.646444099857111,-0.00201612903225812,77.0786290322581,0.308381677613666,0.0685483870967742
mistake,APOLOGY,7,15.76,2.91,8.32,0,,5356,892.67,NN,678.94,-0.45,1,unclassified,,0.019,0,14,0.24,696.71875,0.0768128018339498,1,739.060606060606,-0.0384547552384103,1,28.25,0.23219975575623,-0.03125,-52.873106060606,0.0879012243798286,-0.0625
misunderstand,UNDERSTAND,10,482.45,4.39,11.59,0,,24535,2726.11,VB,743.09,-0.22,0.94,antonym,,0.041,,12,0.2,903.0625,1.64985155723639,0.96875,920.25,1.26183708411869,0.96875,18.59375,-0.178295040316517,-0.0625,134.55,0.314924019800243,-0.00208333333333333
mix,MATCH,5,49.43,3.4,10.47,8,2,7617,1904.25,NN|VB,561.16,-0.77,1,bpa,,0.027,0.076,18,0.2,648.806451612903,-0.262101600435093,1,694.1875,-0.265803536105218,1,-30.1612903225806,0.00493409414581347,-0.032258064516129,32.9092741935484,0.0650730736963681,-0.0967741935483871
mixture,COMPOUND,8,7.08,2.56,8.38,0,,10936,1562.29,NN|JJ,668.35,-0.43,1,category,,0.054,0,22,0.35,639.21875,-0.116053262914707,1,795.333333333333,0.249413930654137,1,158.84375,0.572758629095984,-0.0625,-149.397849462366,-0.188848376245377,0
